FlightDate,Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,Origin,Dest,CRSDepTime,DepTime,CRSArrTime,ArrTime,Cancelled,CancellationCode,DepDelay,ArrDelay,CRSElapsedTime
2024-01-21,WN,N710WN,1103,DEN,MDW,1200,1200,1420,1420,0,,0,0,140
2024-01-21,WN,N710WN,1104,MDW,STL,1450,1456,1555,1601,0,,6,6,65
2024-01-21,WN,N710WN,1105,STL,MDW,1625,1626,1730,1731,0,,1,1,65
2024-01-21,WN,N711WN,1110,MDW,STL,0715,0715,0820,0820,0,,0,0,65
2024-01-21,WN,N711WN,1111,STL,MDW,0850,0859,0955,1004,0,,9,9,65
2024-01-21,WN,N711WN,1112,MDW,ATL,1025,1057,1210,1242,0,,32,32,105
2024-01-21,WN,N711WN,1113,ATL,MDW,1240,1253,1425,1438,0,,13,13,105
2024-01-21,WN,N711WN,1114,MDW,ATL,1455,1455,1640,1640,0,,0,0,105
2024-01-21,WN,N711WN,1115,ATL,MDW,1710,1710,1855,1855,0,,0,0,105
2024-01-21,WN,N712WN,1120,MDW,LAS,0545,0545,0910,0910,0,,0,0,205
2024-01-21,WN,N712WN,1121,LAS,MDW,0940,0959,1305,1324,0,,19,19,205
2024-01-21,WN,N712WN,1122,MDW,LAS,1335,1335,1700,1700,0,,0,0,205
2024-01-21,WN,N712WN,1123,LAS,MDW,1730,1747,2055,2112,0,,17,17,205
2024-01-21,WN,N712WN,1124,MDW,ATL,2125,2125,2310,2310,0,,0,0,105
2024-01-21,WN,N712WN,1125,ATL,MDW,2340,2346,0125,0131,0,,6,6,105
2024-01-21,WN,N713WN,1130,MDW,ATL,0615,0615,0800,0800,0,,0,0,105
2024-01-21,WN,N713WN,1131,ATL,MDW,0830,0830,1015,1015,0,,0,0,105
2024-01-21,WN,N713WN,1132,MDW,STL,1045,1143,1150,1248,0,,58,58,65
2024-01-21,WN,N713WN,1133,STL,MDW,1220,1220,1325,1325,0,,0,0,65
2024-01-21,WN,N713WN,1134,MDW,STL,1355,1418,1500,1523,0,,23,23,65
2024-01-21,WN,N713WN,1135,STL,MDW,1530,1557,1635,1702,0,,27,27,65
2024-01-21,WN,N714WN,1140,MDW,PHX,0530,0530,0845,0845,0,,0,0,195
2024-01-21,WN,N714WN,1141,PHX,MDW,0915,0915,1230,1230,0,,0,0,195
2024-01-21,WN,N714WN,1142,MDW,DAL,1300,1300,1450,1450,0,,0,0,110
2024-01-21,WN,N714WN,1143,DAL,MDW,1520,1520,1710,1710,0,,0,0,110
2024-01-21,WN,N714WN,1144,MDW,BNA,1740,1759,1900,1919,0,,19,19,80
2024-01-21,WN,N714WN,1145,BNA,MDW,1930,1930,2050,2050,0,,0,0,80
2024-01-21,WN,N715WN,1150,MDW,STL,0615,0645,0720,0750,0,,30,30,65
2024-01-21,WN,N715WN,1151,STL,MDW,0750,0750,0855,0855,0,,0,0,65
2024-01-21,WN,N715WN,1152,MDW,DEN,0925,1040,1145,1300,0,,75,75,140
2024-01-21,WN,N715WN,1153,DEN,MDW,1215,1237,1435,1457,0,,22,22,140
2024-01-21,WN,N715WN,1154,MDW,DEN,1505,1505,1725,1725,0,,0,0,140
2024-01-21,WN,N715WN,1155,DEN,MDW,1755,1755,2015,2015,0,,0,0,140
2024-01-21,WN,N716WN,1160,MDW,LAS,0545,0620,0910,0945,0,,35,35,205
2024-01-21,WN,N716WN,1161,LAS,MDW,0940,1013,1305,1338,0,,33,33,205
2024-01-21,WN,N716WN,1162,MDW,BNA,1335,1335,1455,1455,0,,0,0,80
2024-01-21,WN,N716WN,1163,BNA,MDW,1525,1525,1645,1645,0,,0,0,80
2024-01-21,WN,N716WN,1164,MDW,MCI,1715,1746,1840,1911,0,,31,31,85
2024-01-21,WN,N716WN,1165,MCI,MDW,1910,1946,2035,2111,0,,36,36,85
2024-01-21,WN,N717WN,1170,MDW,DEN,0600,0618,0820,0838,0,,18,18,140
2024-01-21,WN,N717WN,1171,DEN,MDW,0850,0850,1110,1110,0,,0,0,140
2024-01-21,WN,N717WN,1172,MDW,BNA,1140,1140,1300,1300,0,,0,0,80
2024-01-21,WN,N717WN,1173,BNA,MDW,1330,1330,1450,1450,0,,0,0,80
2024-01-21,WN,N717WN,1174,MDW,STL,1520,1520,1625,1625,0,,0,0,65
2024-01-21,WN,N717WN,1175,STL,MDW,1655,1655,1800,1800,0,,0,0,65
2024-01-21,WN,N718WN,1180,MDW,BNA,0600,0636,0720,0756,0,,36,36,80
2024-01-21,WN,N718WN,1181,BNA,MDW,0750,0750,0910,0910,0,,0,0,80
2024-01-21,WN,N718WN,1182,MDW,STL,0940,0941,1045,1046,0,,1,1,65
2024-01-21,WN,N718WN,1183,STL,MDW,1115,1147,1220,1252,0,,32,32,65
2024-01-21,WN,N718WN,1184,MDW,MCI,1250,1316,1415,1441,0,,26,26,85
2024-01-21,WN,N718WN,1185,MCI,MDW,1445,1445,1610,1610,0,,0,0,85
2024-01-21,WN,N719WN,1190,MDW,DAL,0715,0715,0905,0905,0,,0,0,110
2024-01-21,WN,N719WN,1191,DAL,MDW,0935,0949,1125,1139,0,,14,14,110
2024-01-21,WN,N719WN,1192,MDW,BNA,1155,1212,1315,1332,0,,17,17,80
2024-01-21,WN,N719WN,1193,BNA,MDW,1345,1345,1505,1505,0,,0,0,80
2024-01-21,WN,N719WN,1194,MDW,ATL,1535,1535,1720,1720,0,,0,0,105
2024-01-21,WN,N719WN,1195,ATL,MDW,1750,1759,1935,1944,0,,9,9,105
2024-01-21,WN,N720WN,1200,MDW,DEN,0715,0749,0935,1009,0,,34,34,140
2024-01-21,WN,N720WN,1201,DEN,MDW,1005,1020,1225,1240,0,,15,15,140
2024-01-21,WN,N720WN,1202,MDW,PHX,1255,1333,1610,1648,0,,38,38,195
2024-01-21,WN,N720WN,1203,PHX,MDW,1640,1649,1955,2004,0,,9,9,195
2024-01-21,WN,N720WN,1204,MDW,LAS,2025,2049,2350,0014,0,,24,24,205
2024-01-21,WN,N720WN,1205,LAS,MDW,0020,0020,0345,0345,0,,0,0,205
2024-01-21,WN,N721WN,1210,MDW,MCI,0700,0700,0825,0825,0,,0,0,85
2024-01-21,WN,N721WN,1211,MCI,MDW,0855,0855,1020,1020,0,,0,0,85
2024-01-21,WN,N721WN,1212,MDW,MCI,1050,1140,1215,1305,0,,50,50,85
2024-01-21,WN,N721WN,1213,MCI,MDW,1245,1245,1410,1410,0,,0,0,85
2024-01-21,WN,N721WN,1214,MDW,DEN,1440,1442,1700,1702,0,,2,2,140
2024-01-21,WN,N721WN,1215,DEN,MDW,1730,1801,1950,2021,0,,31,31,140
